URL	File Path	GAHEOS MD5	Analyzed MD5	RESULT	SIMILARITY	SERVER DATE	SERVER LAST MODIFIED
https://octupustech.com	account_creditcard_pos/static/src/js/Popups/recapPopup.js	6629aa08081c3200b580a96b7c3c1eb5	6629aa08081c3200b580a96b7c3c1eb5	Identico	1.0	Thu, 16 Mar 2023 15:23:46 GMT	Fri, 03 Mar 2023 06:09:28 GMT
https://octupustech.com	account_creditcard_pos/static/src/js/tools.js	4b044779e119469a30ecd125ad6b1cf1	4b044779e119469a30ecd125ad6b1cf1	Identico	1.0	Thu, 16 Mar 2023 15:23:46 GMT	Fri, 03 Mar 2023 06:09:28 GMT
https://octupustech.com	account_creditcard_pos/static/src/js/models.js	22e8f529c71c87cd0c04c71e6d53725e	22e8f529c71c87cd0c04c71e6d53725e	Identico	1.0	Thu, 16 Mar 2023 15:23:46 GMT	Fri, 03 Mar 2023 06:09:28 GMT
https://octupustech.com	account_creditcard_pos/static/src/scss/style.scss	b44f1e57db21afa4b15f7002a2666b91	b44f1e57db21afa4b15f7002a2666b91	Identico	1.0	Thu, 16 Mar 2023 15:23:47 GMT	Fri, 03 Mar 2023 06:09:28 GMT
https://octupustech.com	account_creditcard_pos/static/src/xml/Popups/recapPopup.xml	9e1b793c799b1919a29c677f2eb13682	9e1b793c799b1919a29c677f2eb13682	Identico	1.0	Thu, 16 Mar 2023 15:23:47 GMT	Fri, 03 Mar 2023 06:09:28 GMT
https://octupustech.com	l10n_latam_tax/static/src/less/style.less	e7f98699b794f8c759c30ac6e11f5e26	e7f98699b794f8c759c30ac6e11f5e26	Identico	1.0	Thu, 16 Mar 2023 15:23:47 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_latam_pos/static/src/css/pos_receipts.css	a4a44cb7b4a7916ce22409536e16560d	a4a44cb7b4a7916ce22409536e16560d	Identico	1.0	Thu, 16 Mar 2023 15:23:47 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_latam_pos/static/src/js/ClientDetailsEdit.js	4a66d82616ec4cd9cf63e9725232942f	4a66d82616ec4cd9cf63e9725232942f	Identico	1.0	Thu, 16 Mar 2023 15:23:48 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_latam_pos/static/src/js/models.js	7cf803d7d970b7153514b00d88b668ea	7cf803d7d970b7153514b00d88b668ea	Identico	1.0	Thu, 16 Mar 2023 15:23:48 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_latam_pos/static/src/xml/ClientDetailsEdit.xml	7eca38309ad87993aab6d1e904a522b2	7eca38309ad87993aab6d1e904a522b2	Identico	1.0	Thu, 16 Mar 2023 15:23:48 GMT	Fri, 03 Mar 2023 06:09:29 GMT
https://octupustech.com	l10n_latam_pos/static/src/xml/OrderReceipt.xml	6b23dc244d53c25e0e72a1f014f56675	6b23dc244d53c25e0e72a1f014f56675	Identico	1.0	Thu, 16 Mar 2023 15:23:49 GMT	Fri, 03 Mar 2023 06:09:29 GMT
